"","Dataset","DefectNum","ModuleNum","ImbLevel","ImbGroup","Metrics","Classifier","ImbLearner","ImbLearnerType","MCC","dset","bMCC","dMCC"
"12199","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK+NET","LR","Y","UBag",0.3508,"xerces-1.3",0.2619,0.0889
"12200","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK+NET","LR","Y","UBag",0.4306,"Eclipse_JDT_Core",0.429,0.00159999999999999
"12201","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK+NET","LR","Y","UBag",0.2697,"Eclipse_PDE_UI",0.1946,0.0751
"12202","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK+NET","LR","Y","UBag",0.3878,"Equinox_Framework",0.3823,0.0055
"12203","Lucene",64,691,9.796875,"M&H IR","CK+NET","LR","Y","UBag",0.2586,"Lucene",0.228,0.0306
"12204","Mylyn",245,1862,6.6,"M&H IR","CK+NET","LR","Y","UBag",0.2637,"Mylyn",0.188,0.0757
"12205","ant-1.3",20,125,5.25,"M&H IR","CK+NET","LR","Y","OBag",0.4167,"ant-1.3",0.2507,0.166
"12206","ant-1.4",40,178,3.45,"Low IR","CK+NET","LR","Y","OBag",0.451,"ant-1.4",0.3577,0.0933
"12207","ant-1.5",32,293,8.15625,"M&H IR","CK+NET","LR","Y","OBag",0.3742,"ant-1.5",0.3432,0.031
"12208","ant-1.6",92,351,2.81521739130435,"Low IR","CK+NET","LR","Y","OBag",0.4856,"ant-1.6",0.4603,0.0253
"12209","camel-1.0",13,339,25.0769230769231,"M&H IR","CK+NET","LR","Y","OBag",0.1071,"camel-1.0",0.0513,0.0558
"12210","camel-1.2",216,608,1.81481481481481,"Low IR","CK+NET","LR","Y","OBag",0.4246,"camel-1.2",0.408,0.0166
"12211","camel-1.4",145,872,5.01379310344828,"M&H IR","CK+NET","LR","Y","OBag",0.3837,"camel-1.4",0.3278,0.0559
"12212","camel-1.6",188,965,4.13297872340426,"M&H IR","CK+NET","LR","Y","OBag",0.4794,"camel-1.6",0.3866,0.0928
"12213","ivy-2.0",40,352,7.8,"M&H IR","CK+NET","LR","Y","OBag",0.2973,"ivy-2.0",0.2852,0.0121
"12214","jedit-3.2",90,272,2.02222222222222,"Low IR","CK+NET","LR","Y","OBag",0.6257,"jedit-3.2",0.5922,0.0335000000000001
"12215","jedit-4.0",75,306,3.08,"Low IR","CK+NET","LR","Y","OBag",0.3808,"jedit-4.0",0.3503,0.0305
"12216","jedit-4.1",79,312,2.9493670886076,"Low IR","CK+NET","LR","Y","OBag",0.483,"jedit-4.1",0.451,0.032
"12217","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK+NET","LR","Y","OBag",0.4692,"jedit-4.2",0.3275,0.1417
"12218","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK+NET","LR","Y","OBag",0.1342,"jedit-4.3",-0.0042,0.1384
"12219","log4j-1.0",34,135,2.97058823529412,"Low IR","CK+NET","LR","Y","OBag",0.4357,"log4j-1.0",0.4017,0.034
"12220","poi-2.0",37,314,7.48648648648649,"M&H IR","CK+NET","LR","Y","OBag",0.2065,"poi-2.0",0.151,0.0555
"12221","synapse-1.0",16,157,8.8125,"M&H IR","CK+NET","LR","Y","OBag",0.2765,"synapse-1.0",0.0884,0.1881
"12222","synapse-1.1",60,222,2.7,"Low IR","CK+NET","LR","Y","OBag",0.4038,"synapse-1.1",0.293,0.1108
"12223","synapse-1.2",86,256,1.97674418604651,"Low IR","CK+NET","LR","Y","OBag",0.4336,"synapse-1.2",0.3774,0.0562
"12224","velocity-1.6",78,229,1.93589743589744,"Low IR","CK+NET","LR","Y","OBag",0.4159,"velocity-1.6",0.3445,0.0714
"12225","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK+NET","LR","Y","OBag",0.5237,"xerces-1.2",0.5045,0.0192000000000001
"12226","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK+NET","LR","Y","OBag",0.3519,"xerces-1.3",0.2619,0.09
"12227","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK+NET","LR","Y","OBag",0.4291,"Eclipse_JDT_Core",0.429,9.9999999999989e-05
"12228","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK+NET","LR","Y","OBag",0.2616,"Eclipse_PDE_UI",0.1946,0.067
"12229","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK+NET","LR","Y","OBag",0.392,"Equinox_Framework",0.3823,0.00970000000000004
"12230","Lucene",64,691,9.796875,"M&H IR","CK+NET","LR","Y","OBag",0.2646,"Lucene",0.228,0.0366
"12231","Mylyn",245,1862,6.6,"M&H IR","CK+NET","LR","Y","OBag",0.2683,"Mylyn",0.188,0.0803
"12232","ant-1.3",20,125,5.25,"M&H IR","CK+NET","LR","Y","UOBag",0.3835,"ant-1.3",0.2507,0.1328
"12233","ant-1.4",40,178,3.45,"Low IR","CK+NET","LR","Y","UOBag",0.4342,"ant-1.4",0.3577,0.0765
"12234","ant-1.5",32,293,8.15625,"M&H IR","CK+NET","LR","Y","UOBag",0.3879,"ant-1.5",0.3432,0.0447
"12235","ant-1.6",92,351,2.81521739130435,"Low IR","CK+NET","LR","Y","UOBag",0.4906,"ant-1.6",0.4603,0.0303
"12236","camel-1.0",13,339,25.0769230769231,"M&H IR","CK+NET","LR","Y","UOBag",0.0862,"camel-1.0",0.0513,0.0349
"12237","camel-1.2",216,608,1.81481481481481,"Low IR","CK+NET","LR","Y","UOBag",0.415,"camel-1.2",0.408,0.00700000000000001
"12238","camel-1.4",145,872,5.01379310344828,"M&H IR","CK+NET","LR","Y","UOBag",0.3903,"camel-1.4",0.3278,0.0625
"12239","camel-1.6",188,965,4.13297872340426,"M&H IR","CK+NET","LR","Y","UOBag",0.481,"camel-1.6",0.3866,0.0944
"12240","ivy-2.0",40,352,7.8,"M&H IR","CK+NET","LR","Y","UOBag",0.3184,"ivy-2.0",0.2852,0.0332
"12241","jedit-3.2",90,272,2.02222222222222,"Low IR","CK+NET","LR","Y","UOBag",0.6248,"jedit-3.2",0.5922,0.0326000000000001
"12242","jedit-4.0",75,306,3.08,"Low IR","CK+NET","LR","Y","UOBag",0.408,"jedit-4.0",0.3503,0.0577
"12243","jedit-4.1",79,312,2.9493670886076,"Low IR","CK+NET","LR","Y","UOBag",0.4735,"jedit-4.1",0.451,0.0225
"12244","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK+NET","LR","Y","UOBag",0.4575,"jedit-4.2",0.3275,0.13
"12245","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK+NET","LR","Y","UOBag",0.1427,"jedit-4.3",-0.0042,0.1469
"12246","log4j-1.0",34,135,2.97058823529412,"Low IR","CK+NET","LR","Y","UOBag",0.4806,"log4j-1.0",0.4017,0.0789
"12247","poi-2.0",37,314,7.48648648648649,"M&H IR","CK+NET","LR","Y","UOBag",0.2374,"poi-2.0",0.151,0.0864
"12248","synapse-1.0",16,157,8.8125,"M&H IR","CK+NET","LR","Y","UOBag",0.2699,"synapse-1.0",0.0884,0.1815
"12249","synapse-1.1",60,222,2.7,"Low IR","CK+NET","LR","Y","UOBag",0.4219,"synapse-1.1",0.293,0.1289
"12250","synapse-1.2",86,256,1.97674418604651,"Low IR","CK+NET","LR","Y","UOBag",0.4162,"synapse-1.2",0.3774,0.0388
"12251","velocity-1.6",78,229,1.93589743589744,"Low IR","CK+NET","LR","Y","UOBag",0.3812,"velocity-1.6",0.3445,0.0367
"12252","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK+NET","LR","Y","UOBag",0.5209,"xerces-1.2",0.5045,0.0164000000000001
"12253","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK+NET","LR","Y","UOBag",0.3726,"xerces-1.3",0.2619,0.1107
"12254","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK+NET","LR","Y","UOBag",0.4302,"Eclipse_JDT_Core",0.429,0.00120000000000003
"12255","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK+NET","LR","Y","UOBag",0.2739,"Eclipse_PDE_UI",0.1946,0.0793
"12256","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK+NET","LR","Y","UOBag",0.409,"Equinox_Framework",0.3823,0.0267
"12257","Lucene",64,691,9.796875,"M&H IR","CK+NET","LR","Y","UOBag",0.2592,"Lucene",0.228,0.0312
"12258","Mylyn",245,1862,6.6,"M&H IR","CK+NET","LR","Y","UOBag",0.2772,"Mylyn",0.188,0.0892
"12259","ant-1.3",20,125,5.25,"M&H IR","CK+NET","LR","Y","SBag",0.4185,"ant-1.3",0.2507,0.1678
"12260","ant-1.4",40,178,3.45,"Low IR","CK+NET","LR","Y","SBag",0.4397,"ant-1.4",0.3577,0.082
"12261","ant-1.5",32,293,8.15625,"M&H IR","CK+NET","LR","Y","SBag",0.4179,"ant-1.5",0.3432,0.0747
"12262","ant-1.6",92,351,2.81521739130435,"Low IR","CK+NET","LR","Y","SBag",0.4938,"ant-1.6",0.4603,0.0335
"12263","camel-1.0",13,339,25.0769230769231,"M&H IR","CK+NET","LR","Y","SBag",0.1067,"camel-1.0",0.0513,0.0554
"12264","camel-1.2",216,608,1.81481481481481,"Low IR","CK+NET","LR","Y","SBag",0.4113,"camel-1.2",0.408,0.00330000000000003
"12265","camel-1.4",145,872,5.01379310344828,"M&H IR","CK+NET","LR","Y","SBag",0.3716,"camel-1.4",0.3278,0.0438
"12266","camel-1.6",188,965,4.13297872340426,"M&H IR","CK+NET","LR","Y","SBag",0.4519,"camel-1.6",0.3866,0.0653
"12267","ivy-2.0",40,352,7.8,"M&H IR","CK+NET","LR","Y","SBag",0.308,"ivy-2.0",0.2852,0.0228
"12268","jedit-3.2",90,272,2.02222222222222,"Low IR","CK+NET","LR","Y","SBag",0.6058,"jedit-3.2",0.5922,0.0136000000000001
"12269","jedit-4.0",75,306,3.08,"Low IR","CK+NET","LR","Y","SBag",0.4067,"jedit-4.0",0.3503,0.0564
"12270","jedit-4.1",79,312,2.9493670886076,"Low IR","CK+NET","LR","Y","SBag",0.4814,"jedit-4.1",0.451,0.0304
"12271","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK+NET","LR","Y","SBag",0.4865,"jedit-4.2",0.3275,0.159
"12272","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK+NET","LR","Y","SBag",0.1314,"jedit-4.3",-0.0042,0.1356
"12273","log4j-1.0",34,135,2.97058823529412,"Low IR","CK+NET","LR","Y","SBag",0.4414,"log4j-1.0",0.4017,0.0397
"12274","poi-2.0",37,314,7.48648648648649,"M&H IR","CK+NET","LR","Y","SBag",0.2256,"poi-2.0",0.151,0.0746
"12275","synapse-1.0",16,157,8.8125,"M&H IR","CK+NET","LR","Y","SBag",0.2594,"synapse-1.0",0.0884,0.171
"12276","synapse-1.1",60,222,2.7,"Low IR","CK+NET","LR","Y","SBag",0.4492,"synapse-1.1",0.293,0.1562
"12277","synapse-1.2",86,256,1.97674418604651,"Low IR","CK+NET","LR","Y","SBag",0.4307,"synapse-1.2",0.3774,0.0533
"12278","velocity-1.6",78,229,1.93589743589744,"Low IR","CK+NET","LR","Y","SBag",0.4189,"velocity-1.6",0.3445,0.0744
"12279","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK+NET","LR","Y","SBag",0.4947,"xerces-1.2",0.5045,-0.00979999999999998
"12280","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK+NET","LR","Y","SBag",0.38,"xerces-1.3",0.2619,0.1181
"12281","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK+NET","LR","Y","SBag",0.4313,"Eclipse_JDT_Core",0.429,0.00230000000000002
"12282","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK+NET","LR","Y","SBag",0.2715,"Eclipse_PDE_UI",0.1946,0.0769
"12283","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK+NET","LR","Y","SBag",0.3736,"Equinox_Framework",0.3823,-0.00869999999999999
"12284","Lucene",64,691,9.796875,"M&H IR","CK+NET","LR","Y","SBag",0.2542,"Lucene",0.228,0.0262
"12285","Mylyn",245,1862,6.6,"M&H IR","CK+NET","LR","Y","SBag",0.2864,"Mylyn",0.188,0.0984
"12286","ant-1.3",20,125,5.25,"M&H IR","CK+NET","LR","Y","UBst",0.4074,"ant-1.3",0.2507,0.1567
"12287","ant-1.4",40,178,3.45,"Low IR","CK+NET","LR","Y","UBst",0.3927,"ant-1.4",0.3577,0.035
"12288","ant-1.5",32,293,8.15625,"M&H IR","CK+NET","LR","Y","UBst",0.3171,"ant-1.5",0.3432,-0.0261
"12289","ant-1.6",92,351,2.81521739130435,"Low IR","CK+NET","LR","Y","UBst",0.4915,"ant-1.6",0.4603,0.0312
"12290","camel-1.0",13,339,25.0769230769231,"M&H IR","CK+NET","LR","Y","UBst",0.133,"camel-1.0",0.0513,0.0817
"12291","camel-1.2",216,608,1.81481481481481,"Low IR","CK+NET","LR","Y","UBst",0.4016,"camel-1.2",0.408,-0.00639999999999996
"12292","camel-1.4",145,872,5.01379310344828,"M&H IR","CK+NET","LR","Y","UBst",0.3888,"camel-1.4",0.3278,0.061
"12293","camel-1.6",188,965,4.13297872340426,"M&H IR","CK+NET","LR","Y","UBst",0.4742,"camel-1.6",0.3866,0.0876
"12294","ivy-2.0",40,352,7.8,"M&H IR","CK+NET","LR","Y","UBst",0.3119,"ivy-2.0",0.2852,0.0267
"12295","jedit-3.2",90,272,2.02222222222222,"Low IR","CK+NET","LR","Y","UBst",0.6033,"jedit-3.2",0.5922,0.0111
"12296","jedit-4.0",75,306,3.08,"Low IR","CK+NET","LR","Y","UBst",0.4174,"jedit-4.0",0.3503,0.0671
"12297","jedit-4.1",79,312,2.9493670886076,"Low IR","CK+NET","LR","Y","UBst",0.4958,"jedit-4.1",0.451,0.0448
"12298","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK+NET","LR","Y","UBst",0.417,"jedit-4.2",0.3275,0.0895
"12299","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK+NET","LR","Y","UBst",0.152,"jedit-4.3",-0.0042,0.1562
"12300","log4j-1.0",34,135,2.97058823529412,"Low IR","CK+NET","LR","Y","UBst",0.4345,"log4j-1.0",0.4017,0.0328
"12301","poi-2.0",37,314,7.48648648648649,"M&H IR","CK+NET","LR","Y","UBst",0.221,"poi-2.0",0.151,0.07
"12302","synapse-1.0",16,157,8.8125,"M&H IR","CK+NET","LR","Y","UBst",0.2596,"synapse-1.0",0.0884,0.1712
"12303","synapse-1.1",60,222,2.7,"Low IR","CK+NET","LR","Y","UBst",0.3748,"synapse-1.1",0.293,0.0818
"12304","synapse-1.2",86,256,1.97674418604651,"Low IR","CK+NET","LR","Y","UBst",0.4028,"synapse-1.2",0.3774,0.0254
"12305","velocity-1.6",78,229,1.93589743589744,"Low IR","CK+NET","LR","Y","UBst",0.3492,"velocity-1.6",0.3445,0.00470000000000004
"12306","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK+NET","LR","Y","UBst",0.4808,"xerces-1.2",0.5045,-0.0236999999999999
"12307","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK+NET","LR","Y","UBst",0.3234,"xerces-1.3",0.2619,0.0615
"12308","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK+NET","LR","Y","UBst",0.4172,"Eclipse_JDT_Core",0.429,-0.0118
"12309","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK+NET","LR","Y","UBst",0.2641,"Eclipse_PDE_UI",0.1946,0.0695
"12310","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK+NET","LR","Y","UBst",0.3927,"Equinox_Framework",0.3823,0.0104
"12311","Lucene",64,691,9.796875,"M&H IR","CK+NET","LR","Y","UBst",0.2227,"Lucene",0.228,-0.0053
"12312","Mylyn",245,1862,6.6,"M&H IR","CK+NET","LR","Y","UBst",0.2538,"Mylyn",0.188,0.0658
"12313","ant-1.3",20,125,5.25,"M&H IR","CK+NET","LR","Y","OBst",0.222,"ant-1.3",0.2507,-0.0287
"12314","ant-1.4",40,178,3.45,"Low IR","CK+NET","LR","Y","OBst",0.4036,"ant-1.4",0.3577,0.0459
"12315","ant-1.5",32,293,8.15625,"M&H IR","CK+NET","LR","Y","OBst",0.3533,"ant-1.5",0.3432,0.0101
"12316","ant-1.6",92,351,2.81521739130435,"Low IR","CK+NET","LR","Y","OBst",0.4699,"ant-1.6",0.4603,0.0096
"12317","camel-1.0",13,339,25.0769230769231,"M&H IR","CK+NET","LR","Y","OBst",0.0776,"camel-1.0",0.0513,0.0263
"12318","camel-1.2",216,608,1.81481481481481,"Low IR","CK+NET","LR","Y","OBst",0.3838,"camel-1.2",0.408,-0.0242
"12319","camel-1.4",145,872,5.01379310344828,"M&H IR","CK+NET","LR","Y","OBst",0.3641,"camel-1.4",0.3278,0.0363
"12320","camel-1.6",188,965,4.13297872340426,"M&H IR","CK+NET","LR","Y","OBst",0.4439,"camel-1.6",0.3866,0.0573
"12321","ivy-2.0",40,352,7.8,"M&H IR","CK+NET","LR","Y","OBst",0.2372,"ivy-2.0",0.2852,-0.048
"12322","jedit-3.2",90,272,2.02222222222222,"Low IR","CK+NET","LR","Y","OBst",0.561,"jedit-3.2",0.5922,-0.0311999999999999
"12323","jedit-4.0",75,306,3.08,"Low IR","CK+NET","LR","Y","OBst",0.3886,"jedit-4.0",0.3503,0.0383
"12324","jedit-4.1",79,312,2.9493670886076,"Low IR","CK+NET","LR","Y","OBst",0.4459,"jedit-4.1",0.451,-0.00509999999999999
"12325","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK+NET","LR","Y","OBst",0.4123,"jedit-4.2",0.3275,0.0848
"12326","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK+NET","LR","Y","OBst",0.1058,"jedit-4.3",-0.0042,0.11
"12327","log4j-1.0",34,135,2.97058823529412,"Low IR","CK+NET","LR","Y","OBst",0.3821,"log4j-1.0",0.4017,-0.0196
"12328","poi-2.0",37,314,7.48648648648649,"M&H IR","CK+NET","LR","Y","OBst",0.1781,"poi-2.0",0.151,0.0271
"12329","synapse-1.0",16,157,8.8125,"M&H IR","CK+NET","LR","Y","OBst",0.1962,"synapse-1.0",0.0884,0.1078
"12330","synapse-1.1",60,222,2.7,"Low IR","CK+NET","LR","Y","OBst",0.4111,"synapse-1.1",0.293,0.1181
"12331","synapse-1.2",86,256,1.97674418604651,"Low IR","CK+NET","LR","Y","OBst",0.3946,"synapse-1.2",0.3774,0.0172
"12332","velocity-1.6",78,229,1.93589743589744,"Low IR","CK+NET","LR","Y","OBst",0.3648,"velocity-1.6",0.3445,0.0203
"12333","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK+NET","LR","Y","OBst",0.4705,"xerces-1.2",0.5045,-0.034
"12334","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK+NET","LR","Y","OBst",0.3272,"xerces-1.3",0.2619,0.0653
"12335","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK+NET","LR","Y","OBst",0.4104,"Eclipse_JDT_Core",0.429,-0.0186
"12336","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK+NET","LR","Y","OBst",0.2496,"Eclipse_PDE_UI",0.1946,0.055
"12337","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK+NET","LR","Y","OBst",0.3983,"Equinox_Framework",0.3823,0.016
"12338","Lucene",64,691,9.796875,"M&H IR","CK+NET","LR","Y","OBst",0.2243,"Lucene",0.228,-0.00370000000000001
"12339","Mylyn",245,1862,6.6,"M&H IR","CK+NET","LR","Y","OBst",0.2274,"Mylyn",0.188,0.0394
"12340","ant-1.3",20,125,5.25,"M&H IR","CK+NET","LR","Y","UOBst",0.2526,"ant-1.3",0.2507,0.00190000000000001
"12341","ant-1.4",40,178,3.45,"Low IR","CK+NET","LR","Y","UOBst",0.3946,"ant-1.4",0.3577,0.0369
"12342","ant-1.5",32,293,8.15625,"M&H IR","CK+NET","LR","Y","UOBst",0.3511,"ant-1.5",0.3432,0.00790000000000002
"12343","ant-1.6",92,351,2.81521739130435,"Low IR","CK+NET","LR","Y","UOBst",0.4361,"ant-1.6",0.4603,-0.0242
"12344","camel-1.0",13,339,25.0769230769231,"M&H IR","CK+NET","LR","Y","UOBst",0.0857,"camel-1.0",0.0513,0.0344
"12345","camel-1.2",216,608,1.81481481481481,"Low IR","CK+NET","LR","Y","UOBst",0.3685,"camel-1.2",0.408,-0.0395
"12346","camel-1.4",145,872,5.01379310344828,"M&H IR","CK+NET","LR","Y","UOBst",0.3602,"camel-1.4",0.3278,0.0324
"12347","camel-1.6",188,965,4.13297872340426,"M&H IR","CK+NET","LR","Y","UOBst",0.437,"camel-1.6",0.3866,0.0504
"12348","ivy-2.0",40,352,7.8,"M&H IR","CK+NET","LR","Y","UOBst",0.2745,"ivy-2.0",0.2852,-0.0107
"12349","jedit-3.2",90,272,2.02222222222222,"Low IR","CK+NET","LR","Y","UOBst",0.5915,"jedit-3.2",0.5922,-0.000699999999999923
"12350","jedit-4.0",75,306,3.08,"Low IR","CK+NET","LR","Y","UOBst",0.3934,"jedit-4.0",0.3503,0.0431
"12351","jedit-4.1",79,312,2.9493670886076,"Low IR","CK+NET","LR","Y","UOBst",0.4467,"jedit-4.1",0.451,-0.00430000000000003
"12352","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK+NET","LR","Y","UOBst",0.3955,"jedit-4.2",0.3275,0.068
"12353","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK+NET","LR","Y","UOBst",0.145,"jedit-4.3",-0.0042,0.1492
"12354","log4j-1.0",34,135,2.97058823529412,"Low IR","CK+NET","LR","Y","UOBst",0.3859,"log4j-1.0",0.4017,-0.0158
"12355","poi-2.0",37,314,7.48648648648649,"M&H IR","CK+NET","LR","Y","UOBst",0.1975,"poi-2.0",0.151,0.0465
"12356","synapse-1.0",16,157,8.8125,"M&H IR","CK+NET","LR","Y","UOBst",0.1688,"synapse-1.0",0.0884,0.0804
"12357","synapse-1.1",60,222,2.7,"Low IR","CK+NET","LR","Y","UOBst",0.4154,"synapse-1.1",0.293,0.1224
"12358","synapse-1.2",86,256,1.97674418604651,"Low IR","CK+NET","LR","Y","UOBst",0.3752,"synapse-1.2",0.3774,-0.00220000000000004
"12359","velocity-1.6",78,229,1.93589743589744,"Low IR","CK+NET","LR","Y","UOBst",0.3522,"velocity-1.6",0.3445,0.00770000000000004
"12360","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK+NET","LR","Y","UOBst",0.499,"xerces-1.2",0.5045,-0.00549999999999995
"12361","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK+NET","LR","Y","UOBst",0.3231,"xerces-1.3",0.2619,0.0612
"12362","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK+NET","LR","Y","UOBst",0.4126,"Eclipse_JDT_Core",0.429,-0.0164
"12363","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK+NET","LR","Y","UOBst",0.2355,"Eclipse_PDE_UI",0.1946,0.0409
"12364","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK+NET","LR","Y","UOBst",0.367,"Equinox_Framework",0.3823,-0.0153
"12365","Lucene",64,691,9.796875,"M&H IR","CK+NET","LR","Y","UOBst",0.1989,"Lucene",0.228,-0.0291
"12366","Mylyn",245,1862,6.6,"M&H IR","CK+NET","LR","Y","UOBst",0.2185,"Mylyn",0.188,0.0305
"12367","ant-1.3",20,125,5.25,"M&H IR","CK+NET","LR","Y","SBst",0.2874,"ant-1.3",0.2507,0.0367
"12368","ant-1.4",40,178,3.45,"Low IR","CK+NET","LR","Y","SBst",0.39,"ant-1.4",0.3577,0.0323
"12369","ant-1.5",32,293,8.15625,"M&H IR","CK+NET","LR","Y","SBst",0.3865,"ant-1.5",0.3432,0.0433
"12370","ant-1.6",92,351,2.81521739130435,"Low IR","CK+NET","LR","Y","SBst",0.483,"ant-1.6",0.4603,0.0227
"12371","camel-1.0",13,339,25.0769230769231,"M&H IR","CK+NET","LR","Y","SBst",0.0519,"camel-1.0",0.0513,0.000600000000000003
"12372","camel-1.2",216,608,1.81481481481481,"Low IR","CK+NET","LR","Y","SBst",0.3966,"camel-1.2",0.408,-0.0114
"12373","camel-1.4",145,872,5.01379310344828,"M&H IR","CK+NET","LR","Y","SBst",0.3526,"camel-1.4",0.3278,0.0248
"12374","camel-1.6",188,965,4.13297872340426,"M&H IR","CK+NET","LR","Y","SBst",0.4353,"camel-1.6",0.3866,0.0487
"12375","ivy-2.0",40,352,7.8,"M&H IR","CK+NET","LR","Y","SBst",0.3048,"ivy-2.0",0.2852,0.0196
"12376","jedit-3.2",90,272,2.02222222222222,"Low IR","CK+NET","LR","Y","SBst",0.5988,"jedit-3.2",0.5922,0.00660000000000005
"12377","jedit-4.0",75,306,3.08,"Low IR","CK+NET","LR","Y","SBst",0.4436,"jedit-4.0",0.3503,0.0933
"12378","jedit-4.1",79,312,2.9493670886076,"Low IR","CK+NET","LR","Y","SBst",0.5005,"jedit-4.1",0.451,0.0494999999999999
"12379","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK+NET","LR","Y","SBst",0.4302,"jedit-4.2",0.3275,0.1027
"12380","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK+NET","LR","Y","SBst",0.1123,"jedit-4.3",-0.0042,0.1165
"12381","log4j-1.0",34,135,2.97058823529412,"Low IR","CK+NET","LR","Y","SBst",0.4267,"log4j-1.0",0.4017,0.025
"12382","poi-2.0",37,314,7.48648648648649,"M&H IR","CK+NET","LR","Y","SBst",0.21,"poi-2.0",0.151,0.059
"12383","synapse-1.0",16,157,8.8125,"M&H IR","CK+NET","LR","Y","SBst",0.2515,"synapse-1.0",0.0884,0.1631
"12384","synapse-1.1",60,222,2.7,"Low IR","CK+NET","LR","Y","SBst",0.4092,"synapse-1.1",0.293,0.1162
"12385","synapse-1.2",86,256,1.97674418604651,"Low IR","CK+NET","LR","Y","SBst",0.4244,"synapse-1.2",0.3774,0.047
"12386","velocity-1.6",78,229,1.93589743589744,"Low IR","CK+NET","LR","Y","SBst",0.3642,"velocity-1.6",0.3445,0.0197000000000001
"12387","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK+NET","LR","Y","SBst",0.4633,"xerces-1.2",0.5045,-0.0412
"12388","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK+NET","LR","Y","SBst",0.3565,"xerces-1.3",0.2619,0.0946
"12389","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK+NET","LR","Y","SBst",0.4071,"Eclipse_JDT_Core",0.429,-0.0219
"12390","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK+NET","LR","Y","SBst",0.245,"Eclipse_PDE_UI",0.1946,0.0504
"12391","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK+NET","LR","Y","SBst",0.3739,"Equinox_Framework",0.3823,-0.00839999999999996
"12392","Lucene",64,691,9.796875,"M&H IR","CK+NET","LR","Y","SBst",0.2304,"Lucene",0.228,0.00239999999999999
"12393","Mylyn",245,1862,6.6,"M&H IR","CK+NET","LR","Y","SBst",0.2587,"Mylyn",0.188,0.0707
"15175","ant-1.3",20,125,5.25,"M&H IR","CK+PROC","LR","Y","Bag",0.1615,"ant-1.3",0.1282,0.0333
"15176","ant-1.4",40,178,3.45,"Low IR","CK+PROC","LR","Y","Bag",-0.0098,"ant-1.4",-0.0106,8e-04
"15177","ant-1.5",32,293,8.15625,"M&H IR","CK+PROC","LR","Y","Bag",0.283,"ant-1.5",0.2498,0.0332
"15178","ant-1.6",92,351,2.81521739130435,"Low IR","CK+PROC","LR","Y","Bag",0.4657,"ant-1.6",0.4603,0.00540000000000002
